2.39,2.46,2.64
2.4,2.46,2.65
2.39,2.48,2.44
2.4,2.48,2.43
2.4,2.47,2.44
2.39,2.48,2.46
2.39,2.48,2.64
2.4,2.47,2.66
2.39,2.48,2.66
2.4,2.48,2.67
2.39,2.5,2.44
2.4,2.5,2.43
2.39,2.5,2.66
2.4,2.5,2.67
2.39,2.52,2.44
2.4,2.52,2.43
2.39,2.52,2.66
2.4,2.52,2.67
2.39,2.54,2.42
2.4,2.54,2.41
2.4,2.53,2.42
2.39,2.54,2.44
2.39,2.54,2.66
2.4,2.53,2.68
2.39,2.54,2.68
2.4,2.54,2.69
2.39,2.56,2.42
2.4,2.56,2.41
2.39,2.56,2.44
2.39,2.56,2.66
2.39,2.56,2.68
2.4,2.56,2.69
2.4,2.57,2.42
2.39,2.58,2.44
2.4,2.58,2.43
2.39,2.58,2.66
2.4,2.58,2.67
2.4,2.57,2.68
2.39,2.6,2.44
2.4,2.6,2.43
2.39,2.6,2.66
2.4,2.6,2.67
2.39,2.62,2.44
2.4,2.62,2.43
2.39,2.62,2.46
2.39,2.62,2.64
2.39,2.62,2.66
2.4,2.62,2.67
2.4,2.63,2.44
2.39,2.64,2.46
2.4,2.64,2.45
2.39,2.64,2.48
2.39,2.64,2.62
2.39,2.64,2.64
2.4,2.64,2.65
2.4,2.63,2.66
2.4,2.65,2.46
2.39,2.66,2.48
2.4,2.66,2.47
2.39,2.66,2.5
2.39,2.66,2.52
2.39,2.66,2.54
2.39,2.66,2.56
2.39,2.66,2.58
2.39,2.66,2.6
2.39,2.66,2.62
2.4,2.66,2.63
2.4,2.65,2.64
2.4,2.67,2.48
2.4,2.67,2.5
2.4,2.67,2.52
2.39,2.68,2.54
2.4,2.68,2.53
2.39,2.68,2.56
2.4,2.68,2.57
2.4,2.67,2.58
2.4,2.67,2.6
2.4,2.67,2.62
2.4,2.69,2.54
2.4,2.69,2.56
2.41,2.4,2.54
2.42,2.4,2.53
2.42,2.39,2.54
2.42,2.39,2.56
2.41,2.4,2.56
2.42,2.4,2.57
2.41,2.42,2.48
2.42,2.42,2.47
2.42,2.41,2.48
2.42,2.41,2.5
2.41,2.42,2.5
2.42,2.41,2.52
2.41,2.42,2.52
2.42,2.41,2.58
2.41,2.42,2.58
2.42,2.41,2.6
2.41,2.42,2.6
2.42,2.41,2.62
2.41,2.42,2.62
2.42,2.42,2.63
2.41,2.44,2.46
2.42,2.44,2.45
2.42,2.43,2.46
2.42,2.43,2.64
2.41,2.44,2.64
2.42,2.44,2.65
2.41,2.46,2.44
2.42,2.46,2.43
2.42,2.45,2.44
2.42,2.45,2.66
2.41,2.46,2.66
2.42,2.46,2.67
2.41,2.48,2.42
2.42,2.48,2.41
2.42,2.47,2.42
2.42,2.47,2.68
2.41,2.48,2.68
2.42,2.48,2.69
2.41,2.5,2.42
2.42,2.5,2.41
2.41,2.5,2.68
2.42,2.5,2.69
2.41,2.52,2.42
2.42,2.52,2.41
2.41,2.52,2.68
2.42,2.52,2.69
2.41,2.54,2.4
2.42,2.54,2.39
2.42,2.53,2.4
2.42,2.53,2.7
2.41,2.54,2.7
2.42,2.54,2.71
2.41,2.56,2.4
2.42,2.56,2.39
2.41,2.56,2.7
2.42,2.56,2.71
2.42,2.57,2.4
2.41,2.58,2.42
2.42,2.58,2.41
2.41,2.58,2.68
2.42,2.58,2.69
2.42,2.57,2.7
2.41,2.6,2.42
2.42,2.6,2.41
2.41,2.6,2.68
2.42,2.6,2.69
2.41,2.62,2.42
2.42,2.62,2.41
2.41,2.62,2.68
2.42,2.62,2.69
2.42,2.63,2.42
2.41,2.64,2.44
2.42,2.64,2.43
2.41,2.64,2.66
2.42,2.64,2.67
2.42,2.63,2.68
2.42,2.65,2.44
2.41,2.66,2.46
2.42,2.66,2.45
2.41,2.66,2.64
2.42,2.66,2.65
2.42,2.65,2.66
2.42,2.67,2.46
2.41,2.68,2.48
2.42,2.68,2.47
2.41,2.68,2.5
2.41,2.68,2.52
2.41,2.68,2.58
2.41,2.68,2.6
2.41,2.68,2.62
2.42,2.68,2.63
2.42,2.67,2.64
2.42,2.69,2.48
2.42,2.69,2.5
2.42,2.69,2.52
2.41,2.7,2.54
2.42,2.7,2.53
2.41,2.7,2.56
2.42,2.7,2.57
2.42,2.69,2.58
2.42,2.69,2.6
2.42,2.69,2.62
2.42,2.71,2.54
2.42,2.71,2.56
2.43,2.4,2.48
2.44,2.4,2.47
2.44,2.39,2.48
2.44,2.39,2.5
2.43,2.4,2.5
2.44,2.39,2.52
2.43,2.4,2.52
2.44,2.39,2.54
2.44,2.39,2.56
2.44,2.39,2.58
2.43,2.4,2.58
2.44,2.39,2.6
2.43,2.4,2.6
2.44,2.39,2.62
2.43,2.4,2.62
2.44,2.4,2.63
2.43,2.42,2.46
2.44,2.42,2.45
2.44,2.41,2.46
2.44,2.41,2.64
2.43,2.42,2.64
2.44,2.42,2.65
2.43,2.44,2.44
2.44,2.44,2.43
2.44,2.43,2.44
2.44,2.43,2.66
2.43,2.44,2.66
2.44,2.44,2.67
2.43,2.46,2.42
2.44,2.46,2.41
2.44,2.45,2.42
2.44,2.45,2.68
2.43,2.46,2.68
2.44,2.46,2.69
2.43,2.48,2.4
2.44,2.48,2.39
2.44,2.47,2.4
2.44,2.47,2.7
2.43,2.48,2.7
2.44,2.48,2.71
2.43,2.5,2.4
2.44,2.5,2.39
2.43,2.5,2.7
2.44,2.5,2.71
2.43,2.52,2.4
2.44,2.52,2.39
2.43,2.52,2.7
2.44,2.52,2.71
2.44,2.54,2.39
2.44,2.54,2.71
2.44,2.56,2.39
2.44,2.56,2.71
2.43,2.58,2.4
2.44,2.58,2.39
2.43,2.58,2.7
2.44,2.58,2.71
2.43,2.6,2.4
2.44,2.6,2.39
2.43,2.6,2.7
2.44,2.6,2.71
2.43,2.62,2.4
2.44,2.62,2.39
2.43,2.62,2.7
2.44,2.62,2.71
2.44,2.63,2.4
2.43,2.64,2.42
2.44,2.64,2.41
2.43,2.64,2.68
2.44,2.64,2.69
2.44,2.63,2.7
2.44,2.65,2.42
2.43,2.66,2.44
2.44,2.66,2.43
2.43,2.66,2.66
2.44,2.66,2.67
2.44,2.65,2.68
2.44,2.67,2.44
2.43,2.68,2.46
2.44,2.68,2.45
2.43,2.68,2.64
2.44,2.68,2.65
2.44,2.67,2.66
2.44,2.69,2.46
2.43,2.7,2.48
2.44,2.7,2.47
2.43,2.7,2.5
2.43,2.7,2.52
2.43,2.7,2.58
2.43,2.7,2.6
2.43,2.7,2.62
2.44,2.7,2.63
2.44,2.69,2.64
2.44,2.71,2.48
2.44,2.71,2.5
2.44,2.71,2.52
2.44,2.71,2.54
2.44,2.71,2.56
2.44,2.71,2.58
2.44,2.71,2.6
2.44,2.71,2.62
2.45,2.38,2.5
2.46,2.38,2.49
2.46,2.37,2.5
2.46,2.37,2.52
2.45,2.38,2.52
2.46,2.37,2.54
2.45,2.38,2.54
2.46,2.37,2.56
2.45,2.38,2.56
2.46,2.37,2.58
2.45,2.38,2.58
2.46,2.37,2.6
2.45,2.38,2.6
2.46,2.38,2.61
2.45,2.4,2.46
2.46,2.4,2.45
2.46,2.39,2.46
2.46,2.39,2.48
2.46,2.39,2.62
2.46,2.39,2.64
2.45,2.4,2.64
2.46,2.4,2.65
2.45,2.42,2.44
2.46,2.42,2.43
2.46,2.41,2.44
2.46,2.41,2.66
2.45,2.42,2.66
2.46,2.42,2.67
2.45,2.44,2.42
2.46,2.44,2.41
2.46,2.43,2.42
2.46,2.43,2.68
2.45,2.44,2.68
2.46,2.44,2.69
2.45,2.46,2.4
2.46,2.46,2.39
2.46,2.45,2.4
2.46,2.45,2.7
2.45,2.46,2.7
2.46,2.46,2.71
2.46,2.48,2.39
2.46,2.48,2.71
2.45,2.5,2.38
2.46,2.5,2.37
2.46,2.49,2.38
2.46,2.49,2.72
2.45,2.5,2.72
2.46,2.5,2.73
2.45,2.52,2.38
2.46,2.52,2.37
2.45,2.52,2.72
2.46,2.52,2.73
2.45,2.54,2.38
2.46,2.54,2.37
2.45,2.54,2.72
2.46,2.54,2.73
2.45,2.56,2.38
2.46,2.56,2.37
2.45,2.56,2.72
2.46,2.56,2.73
2.45,2.58,2.38
2.46,2.58,2.37
2.45,2.58,2.72
2.46,2.58,2.73
2.45,2.6,2.38
2.46,2.6,2.37
2.45,2.6,2.72
2.46,2.6,2.73
2.46,2.61,2.38
2.46,2.62,2.39
2.46,2.61,2.72
2.46,2.62,2.71
2.45,2.64,2.4
2.46,2.64,2.39
2.45,2.64,2.7
2.46,2.64,2.71
2.46,2.65,2.4
2.45,2.66,2.42
2.46,2.66,2.41
2.45,2.66,2.68
2.46,2.66,2.69
2.46,2.65,2.7
2.46,2.67,2.42
2.45,2.68,2.44
2.46,2.68,2.43
2.45,2.68,2.66
2.46,2.68,2.67
2.46,2.67,2.68
2.46,2.69,2.44
2.45,2.7,2.46
2.46,2.7,2.45
2.45,2.7,2.64
2.46,2.7,2.65
2.46,2.69,2.66
2.46,2.71,2.46
2.46,2.71,2.48
2.45,2.72,2.5
2.46,2.72,2.49
2.45,2.72,2.52
2.45,2.72,2.54
2.45,2.72,2.56
2.45,2.72,2.58
2.45,2.72,2.6
2.46,2.72,2.61
2.46,2.71,2.62
2.46,2.71,2.64
2.46,2.73,2.5
2.46,2.73,2.52
2.46,2.73,2.54
2.46,2.73,2.56
2.46,2.73,2.58
2.46,2.73,2.6
2.47,2.38,2.48
2.48,2.38,2.47
2.48,2.37,2.48
2.48,2.37,2.5
2.48,2.37,2.52
2.48,2.37,2.54
2.48,2.37,2.56
2.48,2.37,2.58
2.48,2.37,2.6
2.48,2.37,2.62
2.47,2.38,2.62
2.48,2.38,2.63
2.47,2.4,2.44
2.48,2.4,2.43
2.48,2.39,2.44
2.48,2.39,2.46
2.48,2.39,2.64
2.48,2.39,2.66
2.47,2.4,2.66
2.48,2.4,2.67
2.47,2.42,2.42
2.48,2.42,2.41
2.48,2.41,2.42
2.48,2.41,2.68
2.47,2.42,2.68
2.48,2.42,2.69
2.47,2.44,2.4
2.48,2.44,2.39
2.48,2.43,2.4
2.48,2.43,2.7
2.47,2.44,2.7
2.48,2.44,2.71
2.48,2.46,2.39
2.48,2.46,2.71
2.47,2.48,2.38
2.48,2.48,2.37
2.48,2.47,2.38
2.48,2.47,2.72
2.47,2.48,2.72
2.48,2.48,2.73
2.48,2.5,2.37
2.48,2.5,2.73
2.48,2.52,2.37
2.48,2.52,2.73
2.48,2.54,2.37
2.48,2.54,2.73
2.48,2.56,2.37
2.48,2.56,2.73
2.48,2.58,2.37
2.48,2.58,2.73
2.48,2.6,2.37
2.48,2.6,2.73
2.47,2.62,2.38
2.48,2.62,2.37
2.47,2.62,2.72
2.48,2.62,2.73
2.48,2.63,2.38
2.48,2.64,2.39
2.48,2.63,2.72
2.48,2.64,2.71
2.47,2.66,2.4
2.48,2.66,2.39
2.47,2.66,2.7
2.48,2.66,2.71
2.48,2.67,2.4
2.47,2.68,2.42
2.48,2.68,2.41
2.47,2.68,2.68
2.48,2.68,2.69
2.48,2.67,2.7
2.48,2.69,2.42
2.47,2.7,2.44
2.48,2.7,2.43
2.47,2.7,2.66
2.48,2.7,2.67
2.48,2.69,2.68
2.48,2.71,2.44
2.48,2.71,2.46
2.47,2.72,2.48
2.48,2.72,2.47
2.47,2.72,2.62
2.48,2.72,2.63
2.48,2.71,2.64
2.48,2.71,2.66
2.48,2.73,2.48
2.48,2.73,2.5
2.48,2.73,2.52
2.48,2.73,2.54
2.48,2.73,2.56
2.48,2.73,2.58
2.48,2.73,2.6
2.48,2.73,2.62
2.49,2.36,2.52
2.5,2.36,2.51
2.5,2.35,2.52
2.5,2.35,2.54
2.49,2.36,2.54
2.5,2.35,2.56
2.49,2.36,2.56
2.5,2.35,2.58
2.49,2.36,2.58
2.5,2.36,2.59
2.49,2.38,2.46
2.5,2.38,2.45
2.5,2.37,2.46
2.5,2.37,2.48
2.5,2.37,2.5
2.5,2.37,2.6
2.5,2.37,2.62
2.5,2.37,2.64
2.49,2.38,2.64
2.5,2.38,2.65
2.5,2.4,2.43
2.5,2.39,2.44
2.5,2.39,2.66
2.5,2.4,2.67
2.5,2.42,2.41
2.5,2.41,2.42
2.5,2.41,2.68
2.5,2.42,2.69
2.5,2.44,2.39
2.5,2.43,2.4
2.5,2.43,2.7
2.5,2.44,2.71
2.49,2.46,2.38
2.5,2.46,2.37
2.5,2.45,2.38
2.5,2.45,2.72
2.49,2.46,2.72
2.5,2.46,2.73
2.5,2.48,2.37
2.5,2.48,2.73
2.5,2.5,2.37
2.5,2.5,2.73
2.49,2.52,2.36
2.5,2.52,2.35
2.5,2.51,2.36
2.5,2.51,2.74
2.49,2.52,2.74
2.5,2.52,2.75
2.49,2.54,2.36
2.5,2.54,2.35
2.49,2.54,2.74
2.5,2.54,2.75
2.49,2.56,2.36
2.5,2.56,2.35
2.49,2.56,2.74
2.5,2.56,2.75
2.49,2.58,2.36
2.5,2.58,2.35
2.49,2.58,2.74
2.5,2.58,2.75
2.5,2.59,2.36
2.5,2.6,2.37
2.5,2.59,2.74
2.5,2.6,2.73
2.5,2.62,2.37
2.5,2.62,2.73
2.49,2.64,2.38
2.5,2.64,2.37
2.49,2.64,2.72
2.5,2.64,2.73
2.5,2.65,2.38
2.5,2.66,2.39
2.5,2.65,2.72
2.5,2.66,2.71
2.5,2.67,2.4
2.5,2.68,2.41
2.5,2.67,2.7
2.5,2.68,2.69
2.5,2.69,2.42
2.5,2.7,2.43
2.5,2.69,2.68
2.5,2.7,2.67
2.5,2.71,2.44
2.49,2.72,2.46
2.5,2.72,2.45
2.49,2.72,2.64
2.5,2.72,2.65
2.5,2.71,2.66
2.5,2.73,2.46
2.5,2.73,2.48
2.5,2.73,2.5
2.49,2.74,2.52
2.5,2.74,2.51
2.49,2.74,2.54
2.49,2.74,2.56
2.49,2.74,2.58
2.5,2.74,2.59
2.5,2.73,2.6
2.5,2.73,2.62
2.5,2.73,2.64
2.5,2.75,2.52
2.5,2.75,2.54
2.5,2.75,2.56
2.5,2.75,2.58
2.51,2.36,2.5
2.52,2.36,2.49
2.52,2.35,2.5
2.52,2.35,2.52
2.52,2.35,2.54
2.52,2.35,2.56
2.52,2.35,2.58
2.52,2.35,2.6
2.51,2.36,2.6
2.52,2.36,2.61
2.52,2.38,2.45
2.52,2.37,2.46
2.52,2.37,2.48
2.52,2.37,2.62
2.52,2.37,2.64
2.52,2.38,2.65
2.52,2.4,2.43
2.52,2.39,2.44
2.52,2.39,2.66
2.52,2.4,2.67
2.52,2.42,2.41
2.52,2.41,2.42
2.52,2.41,2.68
2.52,2.42,2.69
2.52,2.44,2.39
2.52,2.43,2.4
2.52,2.43,2.7
2.52,2.44,2.71
2.52,2.46,2.37
2.52,2.45,2.38
2.52,2.45,2.72
2.52,2.46,2.73
2.52,2.48,2.37
2.52,2.48,2.73
2.51,2.5,2.36
2.52,2.5,2.35
2.52,2.49,2.36
2.52,2.49,2.74
2.51,2.5,2.74
2.52,2.5,2.75
2.52,2.52,2.35
2.52,2.52,2.75
2.52,2.54,2.35
2.52,2.54,2.75
2.52,2.56,2.35
2.52,2.56,2.75
2.52,2.58,2.35
2.52,2.58,2.75
2.51,2.6,2.36
2.52,2.6,2.35
2.51,2.6,2.74
2.52,2.6,2.75
2.52,2.61,2.36
2.52,2.62,2.37
2.52,2.61,2.74
2.52,2.62,2.73
2.52,2.64,2.37
2.52,2.64,2.73
2.52,2.65,2.38
2.52,2.66,2.39
2.52,2.65,2.72
2.52,2.66,2.71
2.52,2.67,2.4
2.52,2.68,2.41
2.52,2.67,2.7
2.52,2.68,2.69
2.52,2.69,2.42
2.52,2.7,2.43
2.52,2.69,2.68
2.52,2.7,2.67
2.52,2.71,2.44
2.52,2.72,2.45
2.52,2.71,2.66
2.52,2.72,2.65
2.52,2.73,2.46
2.52,2.73,2.48
2.51,2.74,2.5
2.52,2.74,2.49
2.51,2.74,2.6
2.52,2.74,2.61
2.52,2.73,2.62
2.52,2.73,2.64
2.52,2.75,2.5
2.52,2.75,2.52
2.52,2.75,2.54
2.52,2.75,2.56
2.52,2.75,2.58
2.52,2.75,2.6
2.54,2.36,2.49
2.54,2.35,2.5
2.54,2.35,2.52
2.54,2.35,2.54
2.54,2.35,2.56
2.54,2.35,2.58
2.54,2.35,2.6
2.54,2.36,2.61
2.54,2.38,2.45
2.54,2.37,2.46
2.54,2.37,2.48
2.54,2.37,2.62
2.54,2.37,2.64
2.54,2.38,2.65
2.53,2.4,2.42
2.54,2.4,2.41
2.54,2.39,2.42
2.54,2.39,2.44
2.54,2.39,2.66
2.54,2.39,2.68
2.53,2.4,2.68
2.54,2.4,2.69
2.53,2.42,2.4
2.54,2.42,2.39
2.54,2.41,2.4
2.54,2.41,2.7
2.53,2.42,2.7
2.54,2.42,2.71
2.54,2.44,2.39
2.54,2.44,2.71
2.54,2.46,2.37
2.54,2.45,2.38
2.54,2.45,2.72
2.54,2.46,2.73
2.54,2.48,2.37
2.54,2.48,2.73
2.54,2.5,2.35
2.54,2.49,2.36
2.54,2.49,2.74
2.54,2.5,2.75
2.54,2.52,2.35
2.54,2.52,2.75
2.54,2.54,2.35
2.54,2.54,2.75
2.54,2.56,2.35
2.54,2.56,2.75
2.54,2.58,2.35
2.54,2.58,2.75
2.54,2.6,2.35
2.54,2.6,2.75
2.54,2.61,2.36
2.54,2.62,2.37
2.54,2.61,2.74
2.54,2.62,2.73
2.54,2.64,2.37
2.54,2.64,2.73
2.54,2.65,2.38
2.54,2.66,2.39
2.54,2.65,2.72
2.54,2.66,2.71
2.53,2.68,2.4
2.54,2.68,2.39
2.53,2.68,2.7
2.54,2.68,2.71
2.54,2.69,2.4
2.53,2.7,2.42
2.54,2.7,2.41
2.53,2.7,2.68
2.54,2.7,2.69
2.54,2.69,2.7
2.54,2.71,2.42
2.54,2.71,2.44
2.54,2.72,2.45
2.54,2.71,2.66
2.54,2.72,2.65
2.54,2.71,2.68
2.54,2.73,2.46
2.54,2.73,2.48
2.54,2.74,2.49
2.54,2.73,2.62
2.54,2.74,2.61
2.54,2.73,2.64
2.54,2.75,2.5
2.54,2.75,2.52
2.54,2.75,2.54
2.54,2.75,2.56
2.54,2.75,2.58
2.54,2.75,2.6
2.56,2.36,2.49
2.56,2.35,2.5
2.56,2.35,2.52
2.56,2.35,2.54
2.56,2.35,2.56
2.56,2.35,2.58
2.56,2.35,2.6
2.56,2.36,2.61
2.56,2.38,2.45
2.56,2.37,2.46
2.56,2.37,2.48
2.56,2.37,2.62
2.56,2.37,2.64
2.56,2.38,2.65
2.56,2.4,2.41
2.56,2.39,2.42
2.56,2.39,2.44
2.56,2.39,2.66
2.56,2.39,2.68
2.56,2.4,2.69
2.56,2.42,2.39
2.56,2.41,2.4
2.56,2.41,2.7
2.56,2.42,2.71
2.56,2.44,2.39
2.56,2.44,2.71
2.56,2.46,2.37
2.56,2.45,2.38
2.56,2.45,2.72
2.56,2.46,2.73
2.56,2.48,2.37
2.56,2.48,2.73
2.56,2.5,2.35
2.56,2.49,2.36
2.56,2.49,2.74
2.56,2.5,2.75
2.56,2.52,2.35
2.56,2.52,2.75
2.56,2.54,2.35
2.56,2.54,2.75
2.56,2.56,2.35
2.56,2.56,2.75
2.56,2.58,2.35
2.56,2.58,2.75
2.56,2.6,2.35
2.56,2.6,2.75
2.56,2.61,2.36
2.56,2.62,2.37
2.56,2.61,2.74
2.56,2.62,2.73
2.56,2.64,2.37
2.56,2.64,2.73
2.56,2.65,2.38
2.56,2.66,2.39
2.56,2.65,2.72
2.56,2.66,2.71
2.56,2.68,2.39
2.56,2.68,2.71
2.56,2.69,2.4
2.56,2.7,2.41
2.56,2.69,2.7
2.56,2.7,2.69
2.56,2.71,2.42
2.56,2.71,2.44
2.56,2.72,2.45
2.56,2.71,2.66
2.56,2.72,2.65
2.56,2.71,2.68
2.56,2.73,2.46
2.56,2.73,2.48
2.56,2.74,2.49
2.56,2.73,2.62
2.56,2.74,2.61
2.56,2.73,2.64
2.56,2.75,2.5
2.56,2.75,2.52
2.56,2.75,2.54
2.56,2.75,2.56
2.56,2.75,2.58
2.56,2.75,2.6
2.58,2.36,2.49
2.58,2.35,2.5
2.58,2.35,2.52
2.58,2.35,2.54
2.58,2.35,2.56
2.58,2.35,2.58
2.58,2.35,2.6
2.58,2.36,2.61
2.58,2.38,2.45
2.58,2.37,2.46
2.58,2.37,2.48
2.58,2.37,2.62
2.58,2.37,2.64
2.58,2.38,2.65
2.57,2.4,2.42
2.58,2.4,2.43
2.58,2.39,2.44
2.58,2.39,2.66
2.57,2.4,2.68
2.58,2.4,2.67
2.57,2.42,2.4
2.58,2.42,2.41
2.58,2.41,2.42
2.58,2.41,2.68
2.57,2.42,2.7
2.58,2.42,2.69
2.58,2.44,2.39
2.58,2.43,2.4
2.58,2.43,2.7
2.58,2.44,2.71
2.58,2.46,2.37
2.58,2.45,2.38
2.58,2.45,2.72
2.58,2.46,2.73
2.58,2.48,2.37
2.58,2.48,2.73
2.58,2.5,2.35
2.58,2.49,2.36
2.58,2.49,2.74
2.58,2.5,2.75
2.58,2.52,2.35
2.58,2.52,2.75
2.58,2.54,2.35
2.58,2.54,2.75
2.58,2.56,2.35
2.58,2.56,2.75
2.58,2.58,2.35
2.58,2.58,2.75
2.58,2.6,2.35
2.58,2.6,2.75
2.58,2.61,2.36
2.58,2.62,2.37
2.58,2.61,2.74
2.58,2.62,2.73
2.58,2.64,2.37
2.58,2.64,2.73
2.58,2.65,2.38
2.58,2.66,2.39
2.58,2.65,2.72
2.58,2.66,2.71
2.58,2.67,2.4
2.57,2.68,2.4
2.58,2.68,2.41
2.57,2.68,2.7
2.58,2.67,2.7
2.58,2.68,2.69
2.57,2.7,2.42
2.58,2.69,2.42
2.58,2.7,2.43
2.57,2.7,2.68
2.58,2.69,2.68
2.58,2.7,2.67
2.58,2.71,2.44
2.58,2.72,2.45
2.58,2.71,2.66
2.58,2.72,2.65
2.58,2.73,2.46
2.58,2.73,2.48
2.58,2.74,2.49
2.58,2.73,2.62
2.58,2.74,2.61
2.58,2.73,2.64
2.58,2.75,2.5
2.58,2.75,2.52
2.58,2.75,2.54
2.58,2.75,2.56
2.58,2.75,2.58
2.58,2.75,2.6
2.59,2.36,2.5
2.6,2.36,2.51
2.6,2.35,2.52
2.6,2.35,2.54
2.6,2.35,2.56
2.6,2.35,2.58
2.59,2.36,2.6
2.6,2.36,2.59
2.6,2.38,2.45
2.6,2.37,2.46
2.6,2.37,2.48
2.6,2.37,2.5
2.6,2.37,2.6
2.6,2.37,2.62
2.6,2.37,2.64
2.6,2.38,2.65
2.6,2.4,2.43
2.6,2.39,2.44
2.6,2.39,2.66
2.6,2.4,2.67
2.6,2.42,2.41
2.6,2.41,2.42
2.6,2.41,2.68
2.6,2.42,2.69
2.6,2.44,2.39
2.6,2.43,2.4
2.6,2.43,2.7
2.6,2.44,2.71
2.6,2.46,2.37
2.6,2.45,2.38
2.6,2.45,2.72
2.6,2.46,2.73
2.6,2.48,2.37
2.6,2.48,2.73
2.59,2.5,2.36
2.6,2.5,2.37
2.59,2.5,2.74
2.6,2.5,2.73
2.6,2.52,2.35
2.6,2.51,2.36
2.6,2.51,2.74
2.6,2.52,2.75
2.6,2.54,2.35
2.6,2.54,2.75
2.6,2.56,2.35
2.6,2.56,2.75
2.6,2.58,2.35
2.6,2.58,2.75
2.6,2.59,2.36
2.59,2.6,2.36
